symbol,date,open,high,low,close,volume,adjusted,Lag_1,Rolling_Mean_7,sma_20,sma_50,volatility,daily_return,symbol_encoded
AAPL,2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,118826800,77.91004180908203,77.279876708984375,77.017425537109375,76.38589324951172,0,1.3634883076536166,0.00815432331072019,1
AAPL,2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,105425600,78.82135009765625,77.91004180908203,77.27780042375836,76.65274391174316,0,1.2857752516136722,0.011696929784832832,1
AAPL,2020-02-07,80.592498779296875,80.8499984741211,79.5,80.00749969482422,117684000,77.74995422363281,78.82135009765625,77.15486689976284,76.78798027038575,0,1.2495288482978797,-0.013592711526712264,1
AAPL,2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,109348800,78.11921691894531,77.74995422363281,77.10095759800502,76.93319778442383,0,1.2256226451722996,0.004749362221492692,1
AAPL,2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.902496337890625,94323200,77.647918701171875,78.11921691894531,77.47692544119698,76.97450408935546,0,1.235551382487486,-0.006033063775619296,1
AAPL,2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,113730400,79.49189758300781,77.647918701171875,78.14575086321149,77.15987625122071,0,1.3226558608423622,0.023747949883015984,1
AAPL,2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.217498779296875,94747600,78.92581939697266,79.49189758300781,78.38088553292411,77.33318328857422,0,1.3152171868828135,-0.007121206100836108,1
AAPL,2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80113600,78.94525909423828,78.92581939697266,78.52877371651786,77.46020011901855,0,1.3432204722596688,2.463033949364757e-4,1
AAPL,2020-02-18,78.839996337890625,79.9375,78.652496337890625,79.75,152531200,77.499725341796875,78.94525909423828,78.33997017996651,77.47264709472657,0,1.3423309039555325,-0.018310583422316062,1
AAPL,2020-02-19,80,81.14250183105469,80,80.904998779296875,93984000,78.62213134765625,77.499725341796875,78.46456691196987,77.5673900604248,0,1.35377441823148,0.014482709466507426,1
AAPL,2020-02-20,80.657501220703125,81.1624984741211,79.55249786376953,80.07499694824219,100566000,77.81556701660156,78.62213134765625,78.42118835449219,77.60811004638671,0,1.3480828409016345,-0.010258744163118227,1
AAPL,2020-02-21,79.654998779296875,80.11250305175781,77.625,78.26249694824219,129554000,76.05419921875,77.81556701660156,78.19351414271763,77.54222145080567,0,1.3917287754665673,-0.02263515984501896,1
AAPL,2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,222195200,72.44158935546875,76.05419921875,77.1863272530692,77.30685081481934,0,1.7999285113538497,-0.04750046546266984,1
AAPL,2020-02-25,75.23750305175781,75.63249969482422,71.532501220703125,72.0199966430664,230673600,69.98783111572266,72.44158935546875,75.9094717843192,77.06222190856934,0,2.3845850889399944,-0.03387223087701141,1
AAPL,2020-02-26,71.63249969482422,74.470001220703125,71.625,73.1624984741211,198054800,71.09809112548828,69.98783111572266,74.78844778878349,76.76719017028809,0,2.7325005379024017,0.01586361503230238,1
AAPL,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,320605600,66.45054626464844,71.09809112548828,73.20999363490513,76.15919303894043,0,3.53558456171966,-0.06536806807705875,1
AAPL,2020-02-28,64.31500244140625,69.60250091552734,64.092498779296875,68.339996337890625,426510000,66.41168975830078,66.45054626464844,71.46564483642578,75.55494842529296,0,4.102342126348192,-5.847432193093471e-4,1
AAPL,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,341397200,72.59465026855469,66.41168975830078,70.7197995867048,75.43387374877929,0,4.15448318855692,0.09310048476038202,1
AAPL,2020-03-03,75.9175033569336,76,71.44999694824219,72.33000183105469,319475600,70.28910064697266,72.59465026855469,69.89621407645089,75.20782279968262,0,4.3102846477704295,-0.03175922210593951,1
AAPL,2020-03-04,74.11000061035156,75.8499984741211,73.282501220703125,75.68499755859375,219178400,73.54943084716797,70.28910064697266,70.05447714669364,75.0213005065918,0,4.2965933035127355,0.04638457698541831,1
AAPL,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,187572800,71.1636962890625,73.54943084716797,70.22245788574219,74.68398323059083,0,4.322610026560048,-0.032437158664937904,1
AAPL,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,226176800,70.2186279296875,71.1636962890625,70.09682028634208,74.25384712219238,0,4.317256946672718,-0.013280203371339616,1
AAPL,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,286744800,64.66490173339844,70.2186279296875,69.84172821044922,73.59959449768067,0,4.731193363419358,-0.07909192133247334,1
AAPL,2020-03-10,69.285003662109375,71.61000061035156,67.342498779296875,71.33499908447266,285290000,69.3221664428711,64.66490173339844,70.25751059395927,73.15974197387695,0,4.697701684858627,0.0720215230307426,1
AAPL,2020-03-11,69.347503662109375,70.30500030517578,67.964996337890625,68.85749816894531,255598800,66.9145736694336,69.3221664428711,69.44607107979911,72.62307472229004,0,4.770511300608438,-0.034730489495327754,1
AAPL,2020-03-12,63.98500061035156,67.5,62,62.057498931884766,418474000,60.30644989013672,66.9145736694336,68.01997811453683,71.66380233764649,0,5.223994402958663,-0.09875462723474615,1
AAPL,2020-03-13,66.222503662109375,69.9800033569336,63.23749923706055,69.49250030517578,370732000,67.53166198730469,60.30644989013672,67.16029684884208,71.09409446716309,74.2044775390625,5.007145335848557,0.11980828104341246,1
AAPL,2020-03-16,60.48749923706055,64.7699966430664,60,60.5525016784668,322423600,58.84391021728515,67.53166198730469,65.40032741001674,70.08902702331542,73.92543563842773,5.353708015025221,-0.12864708959262328,1
AAPL,2020-03-17,61.877498626708984,64.402496337890625,59.599998474121094,63.21500015258789,324056000,61.4312858581543,58.84391021728515,64.14499282836914,69.2856050491333,73.71229545593262,5.388632752261533,0.043970151394002954,1
AAPL,2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,300233600,59.927459716796875,61.4312858581543,63.46821539742606,68.35087146759034,73.45759040832519,5.304613281231848,-0.02447980894995061,1
AAPL,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,271857200,59.468284606933594,59.927459716796875,62.060517992292134,67.43350734710694,73.20053703308105,5.16632959457393,-0.007662182112060711,1
AAPL,2020-03-20,61.79499816894531,62.95750045776367,57,57.310001373291016,401693200,55.692909240722656,59.468284606933594,60.457423073904856,66.41544284820557,72.84470848083497,5.379906461655031,-0.06348552663264062,1
AAPL,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,336752800,54.509765625,55.692909240722656,59.62932532174246,65.51885166168213,72.43399925231934,5.8005338705661575,-0.021244061979393658,1
AAPL,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,287531200,59.97846603393555,54.509765625,58.55029732840402,65.01838340759278,72.12927124023437,5.826402684353531,0.10032514992923436,1
AAPL,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,303602000,59.64806365966797,59.97846603393555,58.66517639160156,64.44588203430176,71.78579666137695,5.75972737099737,-0.005508683301114092,1
AAPL,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,252087200,62.78693008422851,59.64806365966797,58.85883985246931,64.26270122528076,71.52584617614747,5.750867518523015,0.05262310680309534,1
AAPL,2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,204216800,60.187408447265625,62.78693008422851,58.89597538539341,63.951487159729005,71.22040077209472,5.796686179987955,-0.04140227326731272,1
AAPL,2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,167976400,61.905029296875,60.187408447265625,59.24408176967076,63.41700611114502,70.93040290832519,5.439621523931541,0.028537876840374343,1
AAPL,2020-03-31,63.900001525878906,65.62249755859375,63,63.5724983215332,197002000,61.77870178222656,61.905029296875,60.113480704171316,62.991486167907716,70.620961227417,5.201402530855014,-0.0020406664221515047,1
AAPL,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,176218400,58.52808380126953,61.77870178222656,60.687526157924104,62.24041881561279,70.25697746276856,4.652146640639415,-0.05261712996844192,1
AAPL,2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,165934000,59.50471878051758,58.52808380126953,60.6198479788644,61.65746994018555,69.90704849243164,4.181849785497514,0.016686604375502512,1
AAPL,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,129880000,58.64955520629883,59.50471878051758,60.47720391409738,61.079016304016115,69.5326001739502,3.7086771487674923,-0.014371357293074705,1
AAPL,2020-04-06,62.724998474121094,65.777496337890625,62.345001220703125,65.61750030517578,201820400,63.76599884033203,58.64955520629883,60.617070879255024,61.034071159362796,69.26494010925293,3.6681584164785455,0.08723755220369878,1
AAPL,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,202887200,63.027435302734375,63.76599884033203,61.022789001464844,60.71933460235596,69.02788063049316,3.153545476481504,-0.011582403648172979,1
AAPL,2020-04-08,65.68499755859375,66.842498779296875,65.30750274658203,66.51750183105469,168895200,64.6406021118164,63.027435302734375,61.41358511788504,60.605636024475096,68.78071815490722,2.9530442528165537,0.025594676371228475,1
AAPL,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,161834800,65.1070556640625,64.6406021118164,61.889064243861604,60.845666313171385,68.51064949035644,3.117943928309969,0.00721610778685533,1
AAPL,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,131022800,66.38495635986328,65.1070556640625,63.011474609375,60.788331031799316,68.2684169769287,2.9967118984038192,0.01962768370903545,1
AAPL,2020-04-14,70,72.0625,69.51249694824219,71.76249694824219,194994800,69.73759460449219,66.38495635986328,64.47331401279995,61.333015251159665,68.162845993042,3.561492073865089,0.050502981827008186,1
AAPL,2020-04-15,70.5999984741211,71.5824966430664,70.157501220703125,71.10749816894531,131154400,69.1010971069336,69.73759460449219,65.96639142717633,61.71650581359863,68.04866554260254,3.96293636765841,-0.009127035441477527,1
AAPL,2020-04-16,71.845001220703125,72.05000305175781,70.5875015258789,71.67250061035156,157125200,69.65015411376953,69.1010971069336,66.80698503766742,62.202640533447266,67.89607109069824,4.312820413882068,0.007945706071587733,1
AAPL,2020-04-17,71.17250061035156,71.73750305175781,69.214996337890625,70.69999694824219,215250000,68.705078125,69.65015411376953,67.61807686941964,62.664480209350586,67.7119718170166,4.49530195168694,-0.013568900181122445,1
AAPL,2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,130015200,67.27899169921875,68.705078125,67.99498966761998,63.24378433227539,67.48112464904786,4.291522256500379,-0.020756637859965288,1
AAPL,2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.092498779296875,180991600,65.1993637084961,67.27899169921875,68.0081765311105,63.7782642364502,67.23011283874511,3.7819093955097465,-0.03091051066906525,1
AAPL,2020-04-22,68.402496337890625,69.4749984741211,68.05000305175781,69.0250015258789,116862400,67.07734680175781,65.1993637084961,68.10708945138114,64.13320827484131,67.00927543640137,3.7394040393888,0.028803702773206652,1
AAPL,2020-04-23,68.967498779296875,70.4375,68.717498779296875,68.75749969482422,124814400,66.81739044189453,67.07734680175781,67.6899174281529,64.49167461395264,66.79266487121582,3.628817831191824,-0.0038754717092726043,1
AAPL,2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,126161200,68.74637603759766,66.81739044189453,67.63924298967633,64.78964691162109,66.57775444030761,3.7248711646863506,0.028869514103227356,1
AAPL,2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,117087600,68.79499816894531,68.74637603759766,67.51707785470145,65.22002639770508,66.37513801574707,3.661868580007254,7.072682830737698e-4,1
AAPL,2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,112004800,67.67984771728516,68.79499816894531,67.37061636788505,65.50876731872559,66.14982978820801,3.6140838338509726,-0.016209760612560742,1
AAPL,2020-04-29,71.18250274658203,72.4175033569336,70.972503662109375,71.93250274658203,137280800,69.902801513671875,67.67984771728516,67.74544634137835,65.91497230529785,65.9978913116455,3.629299881602598,0.03284513590622318,1
AAPL,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,183064000,71.37749481201172,69.902801513671875,68.62803649902344,66.55744285583496,65.85299858093262,3.3817015117795726,0.021096340438536254,1
AAPL,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,240616800,70.22835540771484,71.37749481201172,69.07818058558873,67.09362468719482,65.70125434875489,3.037199715597214,-0.016099463946211423,1
AAPL,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,133568000,71.222015380859375,70.22835540771484,69.70741271972656,67.72224769592285,65.60461067199707,2.4398557195839468,0.01414898536888387,1
AAPL,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,147751200,72.29095458984375,71.222015380859375,70.21378108433315,68.14849548339843,65.60159797668457,2.456917804507183,0.015008550421779399,1
AAPL,2020-05-06,75.11499786376953,75.80999755859375,74.717498779296875,75.157501220703125,142333600,73.03679656982422,72.29095458984375,70.8197522844587,68.64896354675292,65.6625772857666,2.377009635664504,0.010317224114858359,1
AAPL,2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,115215200,73.79236602783203,73.03679656982422,71.6929691859654,69.1065517425537,65.71646278381348,2.4446849964270614,0.010345051994243404,1
AAPL,2020-05-08,76.410003662109375,77.5875015258789,76.07250213623047,77.532501220703125,133838400,75.54874420166016,73.79236602783203,72.49953242710659,69.62863616943359,65.89842674255371,2.6517882915997757,0.02380162431931887,1
AAPL,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,145946400,76.737548828125,75.54874420166016,73.26525442940849,70.14626579284668,66.1049439239502,2.975903345090015,0.015735597448073957,1
AAPL,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,162301200,75.86055755615234,76.737548828125,74.069854736328125,70.4524139404297,66.17026206970215,3.2352954645650023,-0.011428450417890201,1
AAPL,2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,200622400,74.94461822509766,75.86055755615234,74.60165514264789,70.7445899963379,66.26337242126465,3.3679769291890196,-0.012073986279058202,1
AAPL,2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,158929200,75.40503692626953,74.94461822509766,75.04652404785156,71.03233413696289,66.30048454284668,3.5122952848515343,0.006143452486327972,1
AAPL,2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,166348400,74.959228515625,75.40503692626953,75.32115718296596,71.34504165649415,66.37639518737792,3.5720906767262623,-0.005912183440483387,1
AAPL,2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,135178400,76.72534942626953,74.959228515625,75.74015481131417,71.81735954284667,66.50652961730957,3.6302100126244303,0.023561087081844567,1
AAPL,2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.285003662109375,101729600,76.28202056884766,76.72534942626953,75.84490857805524,72.37149238586426,66.73887199401855,3.405754689058307,-0.005778127577612424,1
AAPL,2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,111504800,77.76554870605469,76.28202056884766,75.99176570347377,72.9059024810791,66.90773963928223,3.369679964197225,0.019447939712977202,1
AAPL,2020-05-21,79.66500091552734,80.222503662109375,78.967498779296875,79.2125015258789,102688800,77.18575286865234,77.76554870605469,76.1810793195452,73.424320602417,67.1131632232666,3.175664967076454,-0.007455690174500096,1
AAPL,2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.722503662109375,81803200,77.68272399902344,77.18575286865234,76.57223728724888,73.87113800048829,67.46068870544434,3.1108471521058783,0.006438638115207507,1
AAPL,2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,125522000,77.15655517578125,77.68272399902344,76.82245418003627,74.28921585083008,67.65318656921387,2.9504773808116687,-0.006773305519626294,1
AAPL,2020-05-27,79.035003662109375,79.67749786376953,78.27249908447266,79.527496337890625,112945200,77.4926986694336,77.15655517578125,77.18437848772321,74.7798583984375,68.02616233825684,2.587062666553866,0.00435664206218811,1
AAPL,2020-05-28,79.19249725341797,80.86000061035156,78.907501220703125,79.5625,133560800,77.52680969238281,77.4926986694336,77.29887281145368,75.16105880737305,68.3480728149414,2.384365237072925,4.4018370162501874e-4,1
AAPL,2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,153532400,77.4512939453125,77.52680969238281,77.465911865234375,75.46474876403809,68.69854949951171,2.2606941502201017,-9.740597784166916e-4,1
AAPL,2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,78.40380096435547,77.4512939453125,77.55709075927734,75.87352104187012,69.07725982666015,1.986538111859196,0.012298142103545961,1
AAPL,2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,78.766754150390625,78.40380096435547,77.78294808523995,76.25075798034668,69.53873672485352,1.7602104909762442,0.004629280488584575,1
AAPL,2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.279998779296875,104491200,79.20037078857422,78.766754150390625,77.99975476946149,76.5962287902832,70.032548828125,1.6141096567290143,0.00550507181438098,1
AAPL,2020-06-04,81.097503662109375,81.404998779296875,80.19499969482422,80.58000183105469,87560400,78.518280029296875,79.20037078857422,78.1942868913923,76.87030296325683,70.40334510803223,1.4331422943731222,-0.008612216741992085,1
AAPL,2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,80.754547119140625,78.518280029296875,78.66026524135044,77.21841201782226,70.82547477722169,1.4905685684744678,0.028480846613162525,1
AAPL,2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,81.23200988769531,80.754547119140625,79.18957955496651,77.50257530212403,71.19437637329102,1.684609907851153,0.005912518682697376,1
AAPL,2020-06-09,83.035003662109375,86.402496337890625,83.00250244140625,85.99749755859375,147712400,83.79716491699219,81.23200988769531,80.09613255092076,77.85555610656738,71.66657150268554,2.1820437575639504,0.031578130749728484,1
AAPL,2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,85.95305633544922,83.79716491699219,81.17459760393415,78.36018104553223,72.14753204345703,2.7811541375425426,0.025727498306089558,1
AAPL,2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,81.82640075683594,85.95305633544922,81.61168997628349,78.70427017211914,72.54848602294922,2.7619807115129174,-0.048010574080206925,1
AAPL,2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,82.532867431640625,81.82640075683594,82.08776092529297,79.0606616973877,73.02858169555664,2.773702922506015,0.008633725402442005,1
AAPL,2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800,83.553558349609375,82.532867431640625,82.80708639962333,79.49037818908691,73.50955848693847,2.7705820314071268,0.01236708416576171,1
AAPL,2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800,85.76792907714844,83.553558349609375,83.52328382219586,79.94250717163087,74.05192596435546,3.0220263315080746,0.02650241080426019,1
AAPL,2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400,85.6485366821289,85.76792907714844,84.15421622140067,80.41083297729492,74.48957672119141,3.1480424094208828,-0.0013920400819301681,1
AAPL,2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400,85.68265533447266,85.6485366821289,84.42357199532645,80.80668830871582,74.94268112182617,3.2923659900827467,3.983565121534749e-4,1
AAPL,2020-06-19,88.660003662109375,89.13999938964844,86.2874984741211,87.43000030517578,264476000,85.1930160522461,85.68265533447266,84.31499481201172,81.20705146789551,75.35372940063476,3.3156462168300282,-0.00571456708846374,1
AAPL,2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.717498779296875,135445200,87.4219970703125,85.1930160522461,85.11436571393695,81.69401512145996,75.80002822875977,3.4818225687411224,0.026163893724568288,1
AAPL,2020-06-23,91,93.095001220703125,90.56749725341795,91.63249969482422,212155600,89.28797912597656,87.4219970703125,86.07938167027065,82.30058631896972,76.25808868408203,3.69964332415972,0.021344537052422563,1
AAPL,2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,192623200,87.71186065673828,89.28797912597656,86.67342485700335,82.81154441833496,76.61757400512695,3.706355824908881,-0.017652079089107042,1
AAPL,2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,137522400,88.87630462646484,87.71186065673828,87.1174785069057,83.37901916503907,77.01307815551758,3.7234445004548173,0.01327578688911446,1
AAPL,2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.407501220703125,205256800,86.1455078125,88.87630462646484,87.188474382673,83.81372985839843,77.34298522949219,3.4955069313025966,-0.030725814101317694,1
AAPL,2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000,88.13086700439453,86.1455078125,87.53821890694755,84.30008316040039,77.73150100708008,3.3778875151902077,0.023046578310453203,1
AAPL,2020-06-30,90.0199966430664,91.49500274658205,90,91.1999969482422,140223200,88.8665542602539,88.13086700439453,88.06301007952008,84.80507316589356,78.16325225830079,3.2600208870827623,0.008347668426122334,1
AAPL,2020-07-01,91.279998779296875,91.839996337890625,90.97750091552734,91.027496337890625,110737200,88.698455810546875,88.8665542602539,88.245361328125,85.27997741699218,78.6332341003418,3.087854358315813,-0.0018915828469587836,1
AAPL,2020-07-02,91.9625015258789,92.61750030517578,90.910003662109375,91.027496337890625,114041600,88.698455810546875,88.698455810546875,88.16114371163505,85.78898620605469,79.06565628051757,2.7332811421902745,0,1
AAPL,2020-07-06,92.5,93.94499969482422,92.467498779296875,93.4625015258789,118655600,91.07115936279295,88.698455810546875,88.64104352678571,86.3048168182373,79.55073165893555,2.706520801901943,0.026750223896952585,1
AAPL,2020-07-07,93.85250091552734,94.654998779296875,93.05750274658205,93.17250061035156,112424400,90.788604736328125,91.07115936279295,88.91422925676618,86.78264656066895,79.99157623291016,2.6055043037087082,-0.003102569775566777,1
AAPL,2020-07-08,94.18000030517578,95.375,94.089996337890625,95.342498779296875,117092000,92.90306854248048,90.788604736328125,89.87959507533482,87.23794174194336,80.47373764038086,2.8412839147963074,0.02328996917942816,1
AAPL,2020-07-09,96.2624969482422,96.31749725341795,94.67250061035156,95.75250244140624,125642800,93.302581787109375,92.90306854248048,90.61841147286552,87.60541801452636,80.98619232177734,3.127241457667259,0.004300323454291544,1
AAPL,2020-07-10,95.33499908447266,95.9800033569336,94.70500183105467,95.91999816894533,90257200,93.46578216552734,93.302581787109375,91.27544403076172,88.18738708496093,81.45745193481446,3.0778171613499756,0.0017491517950740665,1
AAPL,2020-07-13,97.26499938964844,99.95500183105467,95.25749969482422,95.47750091552734,191649200,93.0346221923828,93.46578216552734,91.89489637102399,88.71247482299805,81.890594482421875,2.955761226374215,-0.004613024822078371,1
AAPL,2020-07-14,94.839996337890625,97.25499725341795,93.87750244140624,97.05750274658205,170989200,94.5741729736328,93.0346221923828,92.73428453717914,89.26350555419921,82.37751083374023,2.970613553624719,0.01654814890381795,1
AAPL,2020-07-15,98.98999786376952,99.24749755859376,96.48999786376952,97.7249984741211,153198000,95.224609375,94.5741729736328,93.327634538923,89.7363395690918,82.85756271362305,3.133105207275372,0.006877526717030236,1
AAPL,2020-07-16,96.5625,97.404998779296875,95.904998779296875,96.52249908447266,110577600,94.05287170410156,95.224609375,93.79395839146206,90.15655632019043,83.2928010559082,3.119558769653314,-0.012304987949953827,1
